,id,url,is_paid,professor,num_subscribers,course_title,price,description
1753,925266,https://www.udemy.com/course/ultimate-facebook-chatbot-course/,True,Amit Gupta,5668,Ultimate Facebook CHATBOT Course Talk to a Billion users,90,"The Ultimate Facebook CHATBOT CourseÂ teaches the excitingÂ Facebook ChatbotÂ PlatformÂ in a simple and easy to understand mannerÂ so thatÂ you can create your own ""intelligent"" chatbots. Learn the tricks toÂ teach the botsÂ to understand user emotions add powers of perception and sentiment analysis. Learn to give theseÂ chatbots an interesting humanÂ personality and engage your users or customers in a cool manner!"
1754,1027812,https://www.udemy.com/course/build-a-weather-app-with-ajax-using-open-weather-map-api/,True,Uzochukwu Eddie Odozi,3821,Build A Weather App With Ajax Using Open Weather Map API,20,API stands for Application Programming Interface. API is basically a way for programmers to communicate with certain applications.Â The use of APIs in building applications is becoming increasingly popular.
1755,381524,https://www.udemy.com/course/learn-photoshop-for-ui-design-from-scratch/,True,Muhammad Ahsan Pervaiz,4589,UI Design with Photoshop from Beginner to Expert,50,Last UPDATED on April ----------------------------------------------------------------
1756,515802,https://www.udemy.com/course/learnexcel/,True,Think Forward Online Training,5864,Excel for the Absolute Beginner,200,++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
1757,847784,https://www.udemy.com/course/powerpoint-2016-foundation-training-course-tutorials/,True,Mr David Murray,8885,PowerPoint 2016 Foundation Training Course  Office 365,50,PowerPoint  Foundation Tutorials
1758,319352,https://www.udemy.com/course/google-search-advance-search-the-web-as-professional/,True,Ankesh Pareek,14105,Google Advance Search  Search The Web As Professional,30,  	In this course you will learn so many things about Google. As we all know that Google is biggest giant Search engine and almost everyone's Homepage is Google. This course is created to give you information about Google Search Engine so you can learn more about Google Advance Search.
1759,284118,https://www.udemy.com/course/forex-vps/,True,Kirill Eremenko,4028,VPS for Forex Trading  Protect Your Forex Robots,160, LATEST: Course fully updated for July 
1760,374904,https://www.udemy.com/course/linkedin-influencer-blueprint/,True,Dragos Stefanescu,5741,LinkedIn Blueprint Become An Influencer,195, 
1761,1050278,https://www.udemy.com/course/membership-empire-recurring-home-business-model/,True,OMG - Mastermind,2928,Membership Empire Recurring Home Business Model,60,Why Membership Sites Are Perfect For Passive Income?
1762,921602,https://www.udemy.com/course/reverse-engineer-riveting-fiction-2-the-next-level/,True,Geoff Shaw,855,Reverse Engineer Riveting Fiction 2 The Next Level,95,With all the competition in publishing it is more important than ever that your books have the XÂ Factor.
1763,807670,https://www.udemy.com/course/setting-up-your-business-marketing-within-30-days/,True,Melanie Gray,11581,Setting Up Your Business Marketing Within 30 Days,20,This course is the # digital marketing course for beginners
1764,593108,https://www.udemy.com/course/getting-started-with-vmware-esxi-60-hypervisor/,True,Larry Karnis,2503,VMware vSphere 6 Part 1  Getting Started w Virtualization,20,Overview
1765,267962,https://www.udemy.com/course/travel-hacking-cheap-smart-fun-travel/,True,Jimmy Naraine,4417,Travel Hacking Cheap Smart  Fun Travel  Travel Smart,200, brand new BONUS videos uploaded on thÂ Sept !
1766,459482,https://www.udemy.com/course/affiliate-business/,True,iMarket XL,6115,The Complete 2017 Affiliate Marketing Course,175,Become an affiliate marketer and generate online income!
1767,1015536,https://www.udemy.com/course/udemy-1-skyrocket-udemy-sales-with-youtube-unofficial/,True,Suppoman Â®,2232,Udemy Marketing Boost Sales  SEO with YouTube  Unofficial,95,This course is not sponsored by or affiliated with Udemy Inc.
1768,516394,https://www.udemy.com/course/book-cover-design-with-microsoft-powerpoint-2013/,True,Brian Jackson,5829,Book Cover Design with Microsoft PowerPoint 2013,145,Are you a self-published author? Do you want to be?
1769,1129550,https://www.udemy.com/course/videoproduction/,True,Tomas George,7317,Audio and Video Production for Solo Online Course Creators,100,Learning how to record high-quality audio and video as a one-person team thatÂ will standÂ you out from the crowd in a world which is now full of onlineÂ video creators.
1770,1114146,https://www.udemy.com/course/javascript-in-55-minutes/,True,Erik Owsiak,2169,JavaScript in 55 Minutes,20,This course will present the student with the core programmingconcepts using JavaScript. The course will start with variables andmove on to basic operators then function/methods will follow.Branching covers if / else / else if and switch statements. Loopingcovers four basic loops in JavaScript. Object oriented programmingcovers both before and post ECMAScript  detentions of a class.  Thetwo last sections cover JSON Array Object data structures andString Date and Number built-in data types.
1771,531360,https://www.udemy.com/course/rubyonrails-bdd-rspec-capybara/,True,Mashrur Hossain,2681,BDD with Ruby on Rails using RSpec 3 and Capybara,175,Behavior Driven Development (BDD) with Ruby on Rails using RSpec and Capybara provides a thorough introduction to using BDD to building web applications using the popular Ruby on Rails framework. Why BDD to build web applications? The advantages are numerous and Feature specs used extensively in BDD read like plain English which allows end users and developers to easily communicate with each other using BDD tools. In addition it is easy for the end users to write the features themselves.
1772,788084,https://www.udemy.com/course/basics-of-css/,True,Laurence Svekis,6520,Basics of CSS,200,Cascading Style Sheets (CSS) is a style sheet language used for describing the presentation of elements within an HTML page.
1773,572124,https://www.udemy.com/course/photoshop-animations/,True,Pablo Stanley,7338,Create hand drawn character animations using Photoshop,20,Update - Apr//: Added an extra section to learn to create illustration in Illustrator and Sketch .Â Each lecture can be watched individually to learn different skills (no need to watch them in order).
1774,892544,https://www.udemy.com/course/java-ee-with-vaadin-spring-boot-and-maven/,True,Holczer Balazs,1467,Java EE with Vaadin Spring Boot and Maven,35,Hi!
1775,62511,https://www.udemy.com/course/music-theory-for-electronic-musicians/,True,Jason Allen,5019,Music Theory for Electronic Musicians,30,A class designed for the electronic musician that wants to take their tracks to the next level. In this class we will focus on learning how to organize pitches and rhythms to make dynamic and interesting melodies and harmonies. No experience with music theory is necessary. Playing an instrument and reading music is also not necessary. We will be focusing on how to use your DAW as your instrument to create with.
1776,1102182,https://www.udemy.com/course/balanced-scorecard-master-your-data-driven-performance/,True,Warren Chalklen PhD,3024,Balanced Scorecard Master Your Data Driven Performance,65,"** ACCORDING TOÂ KAPLAN: ""The Balanced Scorecard is one of the most powerful tools any organization can use to achieve it's goals."""
1777,483402,https://www.udemy.com/course/amazonfbaintroduction/,True,John Colley,12188,Amazon FBA Made Easy Simple Introduction to Amazon FBA,50,Attention!  Do You Need To Create A Second Income Online?  Amazon FBA Might Be The Answer
1778,633526,https://www.udemy.com/course/writing-productivity-habits/,True,David James Ault,6555,Writing Productivity,120,In Writing Productivity Habits a course for self-published authors I will show you the steps you need to take in order to increase your writing productivity.
1779,563708,https://www.udemy.com/course/1hourillustrator/,True,Jason Buff,4421,Bestseller Learn Illustrator CC in 1 Hour,200,Adobe Illustrator is one of the most powerful vector-based programs in the world. It is the industry standard for creating beautiful logos packaging design artwork and more recently website layouts.
1780,611970,https://www.udemy.com/course/acceleratedlearning/,True,Joe Parys,5217,Accelerate Your Learning  Acquire Any New Skill Fast,195,__________________________________________________________________________
1781,800406,https://www.udemy.com/course/quick-start-for-learning-html-basics/,True,Laurence Svekis,6808,Quick Start for learning HTML basics,50,Learn to create a website from scratch with thisÂ simple straight forward HTML course. Â Apply common HTML tags you need to know in order to be able to create websites. Perfect for beginnersÂ who are new to HTML and want to learn to useÂ common HTML tags to make websites.
1782,219576,https://www.udemy.com/course/survive-italy/,True,Manu Venditti,14107,Survive Italy Without Being Fluent in Italian,20, COURSE RECENTLY UPDATED: Q&A Webinars Added (your questions got answered!)
1783,937208,https://www.udemy.com/course/learn-admob-analytics-and-in-app-purchases-in-swift/,True,Andrew Hypnarowski,11069,Learn Google Admob Analytics and In App Purchases in Swift,20,Are you an iOS developer and have a passion for making apps?
1784,847790,https://www.udemy.com/course/powerpoint-2016-advanced-training-course/,True,Mr David Murray,8318,PowerPoint 2016 Advanced Training Course  MS Office 365,50,PowerPoint  Tutorials - Advanced Level
1785,1006314,https://www.udemy.com/course/financial-modeling-for-business-analysts-and-consultants/,True,Asen Gyczew,2098,Financial Modeling for Business Analysts and Consultants,45,What is the aim of this course?
1786,270820,https://www.udemy.com/course/learn-cloud-computing-from-scratch/,True,Eduonix Learning Solutions,12542,Learn Cloud Computing from Scratch,30, Cloud Computing has really changed the way companies looking into their digital Infrastructure now a days. Cloud computing with its unique paradigms brings in new opportunities and challenges for developers and administrators worldwide. With our unique curriculum we have tried to create the content which will bring beginners up to speed with Cloud technologies.
1787,848848,https://www.udemy.com/course/how-to-build-a-buzzfeed-style-blog-on-wordpress/,True,Mr Daniel Boehm,7009,How To Build A Buzzfeed Style Blog On Wordpress,20,So you want to build your own viral media blog like Buzzfeed but donât know how to?
1788,1046248,https://www.udemy.com/course/amazon-privet-label-launch-elite-masters-class-rank-now-j/,True,dave dahl,1228,AMAZON Private Label  New  2017 Amazon LAUNCH  CRUSH IT ,195,In The amazon platform itâs vital to launch correctly to optimize your listings and rank fast For Privet Labels Productâs - Brands or at least progress over an even times frame with mathematical certainly.
1789,922600,https://www.udemy.com/course/css-course/,True,Frahaan Hussain,10009,CSS Web Development Crash Course,20,Learn how to style websites. A step by step process is used to show everything from setting up to essential CSSÂ features
1790,1110326,https://www.udemy.com/course/pass-pmp/,True,R & P Test Center,10572,PMP Project Management Professional 2017 Exam Prep,200, PMPÂ® Latest Version
1791,525788,https://www.udemy.com/course/powerpoint-excel-fusion-exec-strategies-250-slide-deck/,True,Dragos Stefanescu,3765,PowerPoint  Excel Fusion 250 PowerPoint Slides,95,PowerPoint and Excel are  very different pieces of software however this does not mean you cannot use PowerPoint and Excel together. In fact Management Consultants especially have great knowledge of how to use the  softwares to create stunning presentations which are automated data-driven beautifully designed and impressive to read. Mastering both PowerPoint and Excel and knowing how to work with both at the same time can be invaluable and that's exactly what I strive to present to you in this course.
1792,1076396,https://www.udemy.com/course/crash-course-stock-investing-in-30-minutes/,True,Charlie Cameron,1304,Crash Course Investing the Proven  Simple Way US Focused,50,Have you wanted to start investingÂ in the stock marketÂ but you're not sure how?Â  Is the complex financial jargon and lack of simple help frustrating?Â  You've come to the right place! Â This course is meant for anyone with little to no experience in investintg.
1793,751730,https://www.udemy.com/course/social-media-marketing-step-by-step-blueprint/,True,Rohan Dhawan,9839,Social Media Marketing  Step By Step Blueprint,95,Do you want to build a massive following on social media generate a lot of traffic and make money online? If yes then TAKE THIS COURSE NOW!
1794,1023956,https://www.udemy.com/course/learnsketch/,True,ClÃ©ment Naous,2293,Learn Sketch 3  Design Snapchat in 5 steps  prototype ,200,**// This is aÂ new course justÂ Launched in December  //** ( will be adding section for Free )
1795,626052,https://www.udemy.com/course/voicerecord/,True,Joe Parys,6121,Record Your Voice Like A Pro The Complete Voice Over Course,195,Welcome To Record Your Voice Like A Pro! The Complete Voice Over Course!
1796,1070950,https://www.udemy.com/course/job-search-mastery-3-how-to-nail-every-job-interview/,True,Mr Hamza Zaouali,1372,Job Search Mastery 3 Nail Every Job Interview  Earn More,35,Learn to succeed at most of your job interviews with my step by step proven method.
1797,933888,https://www.udemy.com/course/adobe-illustrator-how-to-draw-squared-animals-icons/,True,Andrey Bzhitskikh,2851,Adobe Illustrator How to Draw Squared Animals Icons,100,Drawing Animals - too boring for you? Looking for some more creative idea? How about .. square animals? Oh yeah! A truly square!
1798,942752,https://www.udemy.com/course/mastertableau/,True,Jamie Fry,1234,Master Course in Tableau 10 for Business  REAL Life Data,200,New to Tableau? or Just looking toÂ fill in knowledgeÂ gaps?
1799,1059808,https://www.udemy.com/course/eloquence/,True,Evgeny Makhina,1682,Impromptu public speaking mastery always ready to speak,30,This course is for those who don't want to feel stupid because of having nothing to say in front of a camera orÂ an audience.
1800,182578,https://www.udemy.com/course/how-to-make-a-prezi-presentation/,True,Amir Rimer,16596,Impress Your Friends By Creating The Best Prezi Presentation,200, Over  students have already enrolled!
1801,733350,https://www.udemy.com/course/unofficial-how-to-find-a-hot-topic-for-your-udemy-course/,True,Sandor Kiss,4003,How to Find a Hot Topic for Your Udemy Course  Unofficial,200,This course is not sponsored by or affiliated with Udemy Inc.
1802,1068678,https://www.udemy.com/course/learn-complete-sketch-4-and-tinder-app-uiux-design/,True,Infinite Education,4269,Mobile App Design in Sketch From Scratch Design 3 Top Apps,100,Do you want to learn Sketch  and Sketch  App most easiest way?
1803,417262,https://www.udemy.com/course/growth-hacking-acquisition-techniques-to-use/,True,Laura Moreno Cabanillas,16596,Get Traffic 20 Growth Hacking Acquisition Techniques,195,LATEST: Course Updated May 
1804,543090,https://www.udemy.com/course/newbie-to-ruby/,True,Dan Draper,5023,Introduction to Coding with Ruby,45,LEARN HOW TO CODE IN JUST  WEEKS!
1805,1103954,https://www.udemy.com/course/nodejs-up-and-running/,True,Dr. Luke Angel,2751,Nodejs The Essentials  API Frameworks Express KOA Sails,20,Node.js a lightweight and efficient platform for building network apps. In this course Luke Angel Leads you down the path to get your firstÂ pieces of code and understand the frameworks available for the platform including options such as Express Sails and Koa. We willÂ learn howÂ promisesÂ Â andÂ generators helps solve callback hellÂ are and how toÂ create both ofÂ them.Â We will then dive into some New Features in node and ES  . All this information is bundled into a small user authentication API Luke creates along the way which can be used as the stepping stone for the next full-scale app you build with Node.js.Topics include:
1806,559512,https://www.udemy.com/course/html5css3/,True,Joe Parys,10491,The Complete HTML5  CSS3 Course Build Professional Websites,195,â Watch the promo video to see How You Can Start Becoming A Professional Web Developer Today!
1807,1062092,https://www.udemy.com/course/emini-es-futures-advanced-non-directional-options-trading/,True,Winston Wee,1003,Emini ES Futures  Advanced Non Directional Options Trading,200,The Course presented to you is  of my main trading strategy that I use it every month for my Options Trading.
1808,959604,https://www.udemy.com/course/angular-js-crash-course/,True,Larry Chakir,4677,Angular JS Essentials,195,"Join more than Â smart students who are on their path toÂ become successful developers and experts in Angular JS Don't get left behind.Â  >>> Click âTake This Course"" button to join us today ! <<<"
1809,663278,https://www.udemy.com/course/amazing-javascript-code-examples-from-scratch-dom-coding/,True,Laurence Svekis,9636,Amazing JavaScript Code Examples From Scratch DOM coding,75,Learn Step by Step from real world JavaScript projects.
1810,255784,https://www.udemy.com/course/marketing-videos/,True,iMarket XL,22038,How to Create a Marketing Video for Your Business or Product,20,  	     Video marketing is a simple but powerful SKILL you can use to leverage your business products and services.
1811,701570,https://www.udemy.com/course/web-development-html5-css3/,True,Development Island (UK),10378,Build Real World Websites from Scratch using HTML5 and CSS3,195,**** Free Web Hosting Offered for your peace of Mind****
1812,702470,https://www.udemy.com/course/hootsuite-productivity/,True,Marc Guberti,7605,Leveraging HootSuite For Social Media Productivity  Success,30,If you want to use HootSuite to achieve more social media success then you may benefit greatly from taking this course.
1813,253036,https://www.udemy.com/course/springcore/,True,Bruce E. Hilton,7461,Spring Tutorials Beginners,35, Spring Framework is a Java platform that provides comprehensive infrastructure support for Developing Java Applications. Spring handles the infrastructure so you can focus on Your Application.
1814,594466,https://www.udemy.com/course/weight-loss-mastery/,True,Dr. Michael Weir,6122,Weight Loss Mastery For The Busy Professional,120,"*Create a ""NEWÂ YOU"" in !"
1815,371734,https://www.udemy.com/course/goal-setting-formulas-and-strategies/,True,Joe Parys,9520,Goal Setting Success Formulas and Strategies That Work,195,______________________________________________________________________
1816,419318,https://www.udemy.com/course/angularjs-masterclass/,True,Sandip Gautam,2886,AngularJS Masterclass  Deep Dive  Understand AngularJS,100,[COURSE UPDATED on  April ]
1817,566432,https://www.udemy.com/course/learnmusic/,True,Joe Parys,3995,Learn To Read  Write Music  Go From Beginner To Advanced,195,Enroll In Udemy's # Rated Reading & Writing Music Course Today!
1818,770350,https://www.udemy.com/course/excel-2016-foundation-training-video-tutorials/,True,Mr David Murray,6257,Excel 2016 Foundation Training Course  Video Tutorial,50,Microsoft Excel  () Foundation Training Course
1819,302562,https://www.udemy.com/course/learnaccountingforfree/,True,Professor Norm Nemrow,11768,Introduction to Accounting The Language of Business,20,  	    This course is the identical material used in Accounting  (introductory accounting) at Brigham Young University which is often cited as the # accounting program in the United States and World (London Financial Times ). Taught by the award winning professor and self-made millionaire Norm Nemrow this course will teach you the fundamentals of financial accounting better and more effectively than any course available today. We have run nearly  students through our courses over the last decade and now we making one of our main courses available on Udemy.
1820,1085644,https://www.udemy.com/course/ubuntu-linux-for-beginners/,True,Frank Anemaet,1741,Ubuntu Linux for beginners,20,Linux is the fastest growing operating system in the world itÂ is at heart of the Internet and computing. Ubuntu is one of the most popular Linux-based systems.Â Learn how to useÂ Ubuntu Linux and be one step ahead of your colleagues
1821,1106142,https://www.udemy.com/course/live-video-studio/,True,Mr Paul Richards,2159,Building a Video Studio for live streaming and recording,20,Welcome to our guide on âBuilding In-House Video Studiosâ! I am so happy you have found the time the starting thinking about designing a killer studio background for your videos. The process of finding your style and creating a background can actually take years for many video creators and it is our hope to speed you along the way to creating your next amazing video set!
1822,774404,https://www.udemy.com/course/pmp-exam-training-project-selection-methods-in-detail/,True,PMP Sabri Calisici,3047,PMP CertificationSuper Realistic Exams Detailed PMP Math,185,This course includes  High Quality Realistic PMPÂ®Â Exams. These exams are created just as the real exam. Proportion of questions from each domain is same as real exam:
1823,501856,https://www.udemy.com/course/facebook-social-retargeting-course/,True,SO ME Academy,3990,Facebook Advertising  PPC and Retargeting for SUCCESS,50,==COURSE HIGHLIGHTS==
1824,21364,https://www.udemy.com/course/30dyc-transformational-30-day-yoga-challenge/,True,Dashama Konah,7524,30 Day Yoga Challenge  Detox Diet Transformation System,60,This is not your typical yoga program.
1825,950110,https://www.udemy.com/course/facebook-advertising-course-for-affiliate-marketers/,True,IMSource Academy,10040,Facebook Ads For Affiliate Marketers,75,Facebook is one of the largest and most powerful online advertising platforms that has ever existed...
1826,16167,https://www.udemy.com/course/learning-mysql5/,True,Infinite Skills,7575,Learning MySQL5  An Easy Way To Master MySQL,50,MySQL is the world's most popular relational database solution used in businesses and independent projects with thousands of new developers and users coming on board every day. Because it continues to evolve and integrate into the biggest technologies on the web there has never been a better time to learn and this hands-on MySQL  tutorial course makes it easy. With a step-by-step approach tailored for beginners course author Jason Gilmore introduces the fundamental concepts underlying relational databases and helps you learn how to build your own functional database and manage it using standard techniques and tools. You'll get  lessons taking you from MySQL installation and configuration through learning and using different data types retrieving and filtering data working with functions performing backup and security tasks and more. No prior experience is needed. Matching work files are included so that you can follow the course point by point through the development process.
1827,829172,https://www.udemy.com/course/wordpress-tutorials-build-easy-websites-free-mini-course/,True,Craig Pennell,5373,WordPress Beginners  Build Flexible Websites without Coding,35,** Includes over $ of downloads and resources **
1828,189940,https://www.udemy.com/course/no-pressure-prospecting/,True,Bob Marx,8594,No Pressure Prospecting  Close More Sales,200,nan
1829,958350,https://www.udemy.com/course/the-science-of-body-mind-spirit/,True,Teri Leigh,1876,The Science of BodyMindSpirit,25,"We hear the catch-phrase ""body-mind-spirit"" everywhere. We know it is connected to optimal health and wellness but HOW? Â Do we REALLY understand what it means on a practical every day level? More often than not these terms evoke a sense of spirituality and esoteric wisdoms that make you feel like your head is floating up in the clouds.Â Many people shy away from yoga and other forms of alternative healing simply because the concept of body-mind-spirit seems too âwoo woo.â"
1830,1036592,https://www.udemy.com/course/boost-your-happiness-in-15-days/,True,Dr. Ehab Masoud,2013,Happiness Daily Boost by simple PROVEN steps,200,Boost your happiness.
1831,552354,https://www.udemy.com/course/marketing-psychology-for-digital-marketing-increase-your-influence/,True,Vladimir Raykov,5346,Marketing Psychology How To Influence Customers To Buy Now,150,MARKETING PSYCHOLOGY: INFLUENCE CUSTOMERS TO BUY NOW!
1832,747552,https://www.udemy.com/course/how-to-build-a-website-html5-css3-beginner-course/,True,Laurence Svekis,7862,Build a website HTML5 CSS3 Beginner Course,150,Complete web developer guide to creating an amazing fully functional website!
1833,496280,https://www.udemy.com/course/intermittent-fasting/,True,Jack Wilson,5515,Intermittent Fasting Lose Weight and Lose Inches Fast,195,*UpdatedÂ AUGUSTÂ 
1834,374368,https://www.udemy.com/course/reselling-gift-cards-work-from-home-lifestyle-business/,True,David Vu,3088,Reselling Gift Cards  Work from Home  Lifestyle Business,95,Special PromoÂ Price THISÂ MONTHÂ only!Â The price will increase by $ on January st !
1835,544398,https://www.udemy.com/course/honest-six-pack-abs-lose-those-last-few-inches-of-belly-fat/,True,Adam Lee,5828,Six Pack Abs Masterclass Lose Those Last Few Inches of Fat,150,Have you ever attempted to get six pack abs before? Chances are you've probably encountered so many challenges and roadblocks that you didn't know which strategy tactic workout or diet to follow.
1836,442286,https://www.udemy.com/course/the-power-and-principles-of-persuasion/,True,Lynn Marie Sager,6902,The Power and Principles of Persuasion,20,The Power and Principles of Persuasion are often misunderstood. People tend to confuse manipulating demanding complaining and advising with persuasion. This course examines why people so often fail to persuade and provides practical tools that you can practice in order to become more persuasive. We look at what motivates others the power of questions the psychological steps of persuasion as well as when attempting persuasion is simply not worth your time.
1837,424526,https://www.udemy.com/course/gainmuscle/,True,Jack Wilson,12614,Build Muscle The Ultimate Guide to Gain Muscle Mass,200,*Join Udemy's FASTEST GROWING course on Building Muscle
1838,681866,https://www.udemy.com/course/javatutorial/,True,Flipbell IT Studio,18815,Design 11 applications in Java from Scratch,50,Update  : Billing application on a student's demand Complete section added on st January .
1839,109092,https://www.udemy.com/course/the-ultimate-microsoft-access-2013-training-bundle/,True,Simon Sez IT,6658,The Ultimate Microsoft Access 2013 Training Bundle 19 Hours,175,Get An Advanced Understanding of the Many Access  Features That Will Enable You to Gather and Interpret Data Faster.
1840,1146120,https://www.udemy.com/course/reputation-marketing-a-z/,True,Barry North,3755,Reputation Marketing AZ Reputation Management Pro,20, 
1841,975046,https://www.udemy.com/course/trading-options-using-money-flow/,True,Stephen Burnich,1303,Trading Options With Money Flow,200,***Join Over  Happy Students Enrolled In this Course***
1842,433710,https://www.udemy.com/course/photoshop-cc-introduction-tutorial-quick-start/,True,Adam Zollinger,13621,Photoshop CC The Essentials of Photoshop In Just 2 hrs,20,*Don't let the price fool you.  This is a very valuable course.  After you are done with this course you should feel comfortable joining any intermediate or advanced level Photoshop courses on Udemy.
1843,1122832,https://www.udemy.com/course/piano-hand-coordination-6-play-open-10th-ballad-to-94-song/,True,Rosa Suen,2011,6 Piano Hand Coordination Play Open 10 Ballad to 94 Song,65,Rosa's Online School:
1844,952662,https://www.udemy.com/course/dating-mastery-the-art-of-the-approach/,True,Adelka Skotak,1457,Dating Mastery for Men The Art of the Approach,45,Dating Mastery The Art of the Approach is a course that focuses on that hardest step you need to take in order to even have a date and that's THEÂ first contact. You want to look charming cool in control and confident. You want all these things. And this course will show you exactly how to look like that. We've all dreamed about that situation when you walk in a room and the time just stops - everyone in the room just want you or want to be like you. You dream about it while listening to some cool track walking down the street. Well you don't have to just dream anymore. Because being attractive is a skill like any other which means it can be learned. You just need the proper information and luckily for you ... the information is right here. You will know what to say in every situation how to engage even a group of friends. How to maintain an interesting conversation.Â How to get touchy with the girl without her feeling pushed how to make her chase you how to get conversation on the peak how to get that contact.
1845,308196,https://www.udemy.com/course/learn-sketch-design/,True,Adria Jimenez,4177,Sketch 3 learn to create mobile and web designs,55, Last course update April thÂ Â go to the end of the course details to see all the constant updates!
1846,1027212,https://www.udemy.com/course/tic-tac-toe-cocos2d-x-cpp/,True,Frahaan Hussain,2922,TicTacToe Clone  The Complete Cocos2dx C Game Course,20,Learn how to make cross platformÂ games using Tic-Tac-Toe as an example. A step by step process is used to show everything from project setupÂ to essential game design techniques.
1847,542176,https://www.udemy.com/course/how-to-find-your-target-audience-in-less-than-30-minutes/,True,Sandor Kiss,6842,Target Audience Training Identify Your Ideal Customer,200,Do you want to know what % of companies entrepreneurs and marketers are missing out on?
1848,334174,https://www.udemy.com/course/passive-income-amazon-affiliate-store/,True,John Shea,5805,How To Make a Wordpress WooCommerce Amazon Affiliate Store,195,**Updated October **
1849,385462,https://www.udemy.com/course/logo-designing-side-business/,True,Partha Bhattacharya,22472,Logo Designing for Your Business in an Hour,20, THIS IS A GENUINE SKILLS TRAINING. IT IS A BRIEF COURSE AND AFTER STUDYING IT YOUâLL EASILY SAVE MONEY DESIGNING YOUR BUSINESS LOGO EVEN IF YOU ARE DOING IT FOR THE FIRST TIME.
1850,291860,https://www.udemy.com/course/beginner-canon-digital-slr-dslr-photography-class-jp/,True,JP Teaches Photo,4963,Beginner Canon Digital SLR DSLR Photography,20,  	  You'll learn how all those buttons and dials work on your Canon DSLR. Including the exercises this course will take you about . hours. Through the exercises you'll do and through the explanations of the concepts JP is committed that you retain the information there is to retain without memorizing. There is about an hour of video lecture which covers exposure aperture shutter speed and the mode dial (Auto P S A and M). Images will be shown as examples. The exercises will be explained fully. This course is perfect for anyone who considers themselves a beginner with their Canon DSLR or for anyone who has some existing knowledge about how their camera works but hasn't quite put all the puzzle pieces together when it comes to how aperture and shutter speed work together. This class is for you if you don't know how all the modes (Auto P S A and M) work on your camera and when you should be using each mode.
1851,979484,https://www.udemy.com/course/fundamentals-of-the-c-programming-language/,True,George Katsilidis,2597,Fundamentals of the C Programming Language,155,Who is this course for?
1852,674646,https://www.udemy.com/course/php-essential-how-to-create-build-amazing-websites-with-php/,True,Laurence Svekis,8061,PHP Essential How to create build Amazing websites with PHP,75,PHP is the most popular server side language used to build many of the websites on the internet today.   PHP is not as difficult as many people expect and having an understanding of how to use PHP code opens a new world for web developers.
1853,721706,https://www.udemy.com/course/dodgeburn/,True,Marcin Mikus,3774,Beauty of Dodge  Burn in Photoshop,100,In this  Hours Course we will be having deep view into the most important retouching technique Dodge and Burn.
1854,1075840,https://www.udemy.com/course/google-adsense-youtube-everything-you-need-to-know/,True,Money Makers Academy,4137,Google AdSense  YouTube Everything You Need to Know,100,Welcome to This new Journey
1855,1059858,https://www.udemy.com/course/5g-4g-lte-3g-2g-cellular-mobile-communications-wireless/,True,TELCOMA !,1453,5G 4GLTE 3G 2G Cellular Mobile Communications  Wireless,190,MasteringÂ wireless communicationsÂ can get you a job in telecom companiesÂ and if you already have one it will help you toÂ move ahead in your career increase your earning potential and add value to any organization.
1856,51927,https://www.udemy.com/course/windows-8-crash-course-with-50-tips/,True,Earners Classroom,13901,Windows 8 Crash Course with 50 Tips,60,  	**** Launching Price Sale Now On . Course Heavily Discounted to $ ***
1857,1160944,https://www.udemy.com/course/home-business-make-money-online/,True,Ms Rufeena Jones S,3349,Blogging For Beginners  Freebies,50,Do you want to make money online?
1858,1104526,https://www.udemy.com/course/masteringmixingtemplates/,True,Federico Soler FernÃ¡ndez,3370,Mastering Mixing Templates with Cubase Pro 9,35,Learn theÂ SIXÂ KEYSÂ to create a powerfulÂ Workflow TemplateÂ to consistently produce World-Class sounding songs in no time.
1859,1184840,https://www.udemy.com/course/microsoft-power-bi-introduction/,True,Grant Gamble,1312,Power BI Essentials An Introduction to Microsoft Power BI,200,Organizations rely on business intelligence to make better business decisions. Traditionally BI always referred to Enterprise Business Intelligence. Enterprise BI was always a big deal! Enterprise BI software tools were extremely expensive technically challenging and designed for IT specialists.And enterprise BI projects took forever!
1860,1103448,https://www.udemy.com/course/learn-how-to-convert-psd-to-html-and-css-responsive/,True,Mr Faisal Imtiaz,4600,Learn how to convert PSD to HTML and CSS responsive,30,Are you planning to start your online career? And looking for a good starting point which can serve you all the needs of learning webpage development. Or maybe you are a web developer already and want to enhance your front end skills. OR you want to learn specifically HOW TO CONVERT ANY PSD DESIGN INTO HTML AND CSS AND MAKE IT RESPONSIVE as well.
1861,541692,https://www.udemy.com/course/selenium-with-c/,True,Nikolay Advolodkin,4999,Selenium Webdriver Complete Course  Build A Framework,200, 
1862,587902,https://www.udemy.com/course/web-development-introduction-html-html5-course/,True,Laurence Svekis,10011,Core HTML How to get online quickly HTML to HTML5,90,This is the ultimate course to learn about HTML.
